Date,Japan,Korea (ROK),Chile,Maldives,Cambodia,Singapore,USA,Chinese Taipei,Thailand,Indonesia,Turkey,"Macao, China",Australia,New Zealand,Czech,Hawaii,Mexico,Hong Kong SAR,Canada,Austria
2015-01-01,19.019285,175.181614,100.001298,2.058234,652.915984,0.21511,0.1608,5.089362,5.265263,2022.497076,0.375772,1.284109,0.199149,0.210568,3.861143,0.1608,2.362964,1.246708,0.194328,0.13842
2015-02-01,18.980916,176.227559,99.60236,2.04729,650.161412,0.216767,0.159945,5.047033,5.208962,2044.047096,0.394008,1.277636,0.205294,0.214706,3.890767,0.159945,2.386044,1.240423,0.200094,0.140928
2015-03-01,19.28704,178.368159,100.764179,2.051479,646.6747,0.220571,0.160272,5.038819,5.228952,2093.092121,0.415292,1.280739,0.207187,0.214567,4.050188,0.160272,2.439694,1.243436,0.202049,0.147936
2015-04-01,19.284187,175.048963,99.012512,2.063557,646.294816,0.217473,0.161215,4.996442,5.245189,2086.434245,0.429899,1.287061,0.208507,0.212638,4.104586,0.161215,2.457164,1.249574,0.199141,0.14959
2015-05-01,19.485315,176.4338,97.881415,2.063399,650.652344,0.215182,0.161203,4.934616,5.408778,2118.263279,0.426396,1.287201,0.204232,0.218535,3.961894,0.161203,2.463444,1.249709,0.196196,0.14461
2015-06-01,19.938155,179.462399,101.722108,2.062607,655.266875,0.216875,0.161141,4.980454,5.434672,2143.98296,0.435406,1.286786,0.208809,0.230588,3.924517,0.161141,2.492897,1.249307,0.199098,0.143718
2015-07-01,19.875078,184.682819,104.798058,2.061638,653.621039,0.219309,0.161065,5.023616,5.531291,2156.261935,0.435119,1.285989,0.217448,0.242322,3.968926,0.161065,2.567805,1.248533,0.206901,0.146488
2015-08-01,19.428603,186.004334,108.782231,2.019507,642.197995,0.22054,0.157774,5.078408,5.589009,2176.265459,0.450546,1.259884,0.216231,0.24079,3.831673,0.157774,2.609722,1.223188,0.207315,0.141702
2015-09-01,18.870257,186.110614,108.436342,2.009889,642.057366,0.222204,0.157023,5.129597,5.65711,2263.545364,0.47346,1.253455,0.222507,0.24788,3.79084,0.157023,2.642336,1.216946,0.208249,0.139939
2015-10-01,18.900373,180.260204,107.754122,2.015666,639.862833,0.2205,0.157474,5.111614,5.619575,2170.191382,0.460955,1.257046,0.218476,0.235401,3.799796,0.157474,2.610121,1.220433,0.205843,0.140186
2015-11-01,19.240457,181.178728,110.670595,2.009091,633.28665,0.22195,0.15696,5.124193,5.618841,2147.178116,0.451039,1.253036,0.219463,0.239281,3.953562,0.15696,2.61187,1.21654,0.208323,0.146216
2015-12-01,18.859263,182.006763,109.255623,1.983612,626.13515,0.218284,0.15497,5.089491,5.579284,2149.52871,0.453018,1.237176,0.213832,0.22988,3.851061,0.15497,2.642318,1.201142,0.212305,0.142492
2016-01-01,17.974641,183.145737,109.772495,1.947038,614.755618,0.217958,0.152112,5.087183,5.497613,2110.833096,0.4582,1.219221,0.217236,0.233264,3.785765,0.152112,2.745737,1.18371,0.21636,0.140075
2016-02-01,17.527803,185.797551,107.381338,1.954268,614.717169,0.214666,0.152677,5.075659,5.437762,2062.470625,0.449234,1.22388,0.214093,0.2303,3.722202,0.152677,2.818644,1.188233,0.210805,0.137654
2016-03-01,17.362156,182.104495,104.514104,1.967206,615.054308,0.211141,0.153688,5.019224,5.412537,2025.634376,0.444122,1.228675,0.205275,0.228219,3.746117,0.153688,2.713409,1.192888,0.203523,0.138484
2016-04-01,16.918767,177.042731,103.307746,1.975755,618.253015,0.208384,0.154356,4.990206,5.415064,2032.668077,0.437454,1.233194,0.201493,0.224039,3.67972,0.154356,2.700784,1.197276,0.19819,0.136128
2016-05-01,16.682104,179.995277,104.566039,1.96006,621.523416,0.209766,0.15313,4.98503,5.424113,2056.42786,0.449911,1.224504,0.209328,0.225122,3.659074,0.15313,2.775048,1.188839,0.198017,0.135391
2016-06-01,16.001221,177.057658,103.200511,1.941649,617.460729,0.20541,0.151691,4.909819,5.352852,2022.241983,0.442255,1.21279,0.204975,0.215548,3.655975,0.151691,2.829352,1.177466,0.195581,0.135098
2016-07-01,15.593848,171.02286,98.448752,1.916884,610.220268,0.202257,0.149757,4.809446,5.248778,1964.682066,0.443632,1.196507,0.198811,0.209911,3.658807,0.149757,2.77984,1.161657,0.195221,0.135302
2016-08-01,15.226254,167.100208,99.153583,1.925353,615.137431,0.202661,0.150418,4.746865,5.221068,1979.819318,0.445512,1.201685,0.197084,0.207835,3.625818,0.150418,2.779091,1.166684,0.195313,0.134167
2016-09-01,15.266133,166.285393,100.091897,1.918172,613.877064,0.2037,0.149857,4.716023,5.203844,1964.433124,0.444868,1.197208,0.197381,0.204872,3.611743,0.149857,2.874111,1.162338,0.196171,0.133658
2016-10-01,15.428023,167.529391,98.556074,1.902064,605.394733,0.205619,0.148599,4.693009,5.211102,1935.462444,0.45704,1.18731,0.195011,0.207664,3.64198,0.148599,2.808322,1.152728,0.196684,0.134777
2016-11-01,15.830533,170.101149,97.415237,1.870731,589.59557,0.206172,0.146151,4.641384,5.164214,1948.875706,0.480609,1.167577,0.193983,0.20442,3.659323,0.146151,2.935021,1.13357,0.196495,0.135363
2016-12-01,16.771472,171.073937,96.186214,1.849001,583.697413,0.207408,0.144453,4.624528,5.169754,1936.836484,0.50584,1.154434,0.196719,0.2053,3.703946,0.144453,2.962166,1.12081,0.192791,0.137027
2017-01-01,16.688601,171.402484,95.780772,1.856321,585.683927,0.207339,0.145025,4.598117,5.143604,1937.615588,0.544675,1.158651,0.194737,0.203911,3.692149,0.145025,3.095675,1.124904,0.191727,0.136638
2017-02-01,16.429469,166.23601,93.610256,1.86247,586.856329,0.205826,0.145505,4.494195,5.093896,1939.600567,0.533308,1.162989,0.189852,0.201443,3.694485,0.145505,2.953303,1.129116,0.190618,0.136726
2017-03-01,16.377458,164.383454,95.977068,1.855881,580.793256,0.203733,0.144991,4.444659,5.056449,1934.489686,0.532367,1.159872,0.190224,0.207011,3.66715,0.144991,2.800394,1.12609,0.194134,0.135713
2017-04-01,16.008677,164.51772,95.127047,1.85745,581.640289,0.202943,0.145113,4.411272,5.002794,1930.655147,0.529901,1.162025,0.192721,0.208261,3.630271,0.145113,2.72411,1.12818,0.194971,0.135347
2017-05-01,16.301246,163.542939,97.412229,1.859105,588.177307,0.202601,0.145243,4.375777,5.005105,1934.906899,0.518357,1.16498,0.195434,0.208936,3.490853,0.145243,2.727872,1.131048,0.197577,0.131369
2017-06-01,16.293716,166.266211,97.552773,1.897224,597.28226,0.203259,0.146868,4.441053,4.993622,1953.980264,0.517325,1.179717,0.194365,0.203302,3.435164,0.146868,2.66532,1.145412,0.195422,0.130792
2017-07-01,16.608521,167.421082,97.050002,1.889819,603.192983,0.202534,0.147642,4.490071,4.981199,1970.697301,0.526157,1.187554,0.189491,0.200851,3.345194,0.147642,2.633255,1.152965,0.187809,0.128272
2017-08-01,16.471258,169.619433,96.482698,1.918652,612.657725,0.204031,0.149895,4.534609,4.985422,2000.080095,0.526104,1.207583,0.189486,0.205329,3.313794,0.149895,2.670733,1.17241,0.189099,0.126954
2017-09-01,16.857426,172.370065,95.292135,1.948826,618.437692,0.205531,0.152252,4.590552,5.047166,2025.720221,0.528717,1.22531,0.190994,0.209911,3.332057,0.152252,2.714578,1.189622,0.187061,0.127787
2017-10-01,17.044952,170.880007,95.061097,1.931881,611.752261,0.205309,0.150928,4.569528,5.015911,2041.906766,0.555089,1.213444,0.193855,0.214348,3.308038,0.150928,2.837824,1.178101,0.190031,0.128388
2017-11-01,17.034682,166.248898,95.80311,1.933081,609.892013,0.20472,0.151022,4.544705,4.9695,2042.583196,0.588131,1.21411,0.198061,0.219266,3.285981,0.151022,2.858873,1.178747,0.192705,0.12867
2017-12-01,17.117185,164.383318,96.632457,1.940533,613.392785,0.204142,0.151604,4.544128,4.9491,2055.616956,0.582918,1.220056,0.198353,0.217769,3.284816,0.151604,2.899718,1.184521,0.193518,0.128086
2018-01-01,17.252367,165.935394,94.180691,1.991759,627.694586,0.205645,0.155606,4.578651,4.963497,2081.252871,0.587076,1.253269,0.195665,0.21429,3.246602,0.155606,2.945327,1.216766,0.193452,0.127556
2018-02-01,17.074688,170.560634,94.334354,2.024568,634.94599,0.208728,0.158169,4.627986,4.981471,2151.253093,0.598344,1.274322,0.200912,0.216391,3.243433,0.158169,2.949493,1.237206,0.19889,0.1281
2018-03-01,16.780687,169.528059,95.52154,2.024923,631.518807,0.208026,0.158194,4.623747,4.947406,2176.562799,0.615468,1.277587,0.203761,0.218012,3.260983,0.158194,2.948532,1.240376,0.20445,0.128238
2018-04-01,17.086745,169.74644,95.608189,2.031561,634.37843,0.208873,0.158716,4.642192,4.971341,2192.598075,0.646457,1.28304,0.206502,0.219048,3.279479,0.158716,2.917002,1.24567,0.201981,0.129291
2018-05-01,17.209068,168.992235,98.380572,2.324564,635.572051,0.210109,0.156883,4.687263,5.018015,2204.005722,0.697477,1.268287,0.208449,0.225736,3.405672,0.156883,3.068059,1.231346,0.201846,0.132825
2018-06-01,17.022671,169.236943,98.48186,2.393927,628.322002,0.208417,0.15467,4.65563,5.023172,2171.034994,0.716201,1.250142,0.206316,0.222771,3.414046,0.15467,3.141001,1.21373,0.202982,0.132443
2018-07-01,16.590885,167.270823,97.098712,2.296968,602.934438,0.202955,0.148871,4.550344,4.954759,2144.842145,0.710103,1.203359,0.201183,0.219383,3.293389,0.148871,2.834706,1.16831,0.195635,0.127396
2018-08-01,16.208586,163.784656,96.18738,2.251708,594.319474,0.199855,0.146017,4.485702,4.823038,2126.929111,0.86597,1.180564,0.199293,0.218931,3.247153,0.146017,2.75422,1.146179,0.190446,0.12644
2018-09-01,16.330742,163.378933,99.269181,2.250828,598.24223,0.200004,0.145863,4.484489,4.755982,2169.224115,0.923969,1.177504,0.202551,0.221135,3.204733,0.145863,2.776273,1.143207,0.190308,0.125116
2018-10-01,16.30812,163.57537,98.000754,2.229661,588.89565,0.199336,0.144488,4.46459,4.73732,2192.826663,0.841945,1.166458,0.2033,0.221263,3.248601,0.144488,2.767487,1.132483,0.187908,0.12582
2018-11-01,16.327231,162.384969,97.598783,2.22818,582.682839,0.198136,0.144103,4.44106,4.750213,2111.036262,0.77202,1.162146,0.198791,0.21271,3.287924,0.144103,2.916654,1.128297,0.190143,0.126777
2018-12-01,16.31199,163.031615,99.251509,2.244592,584.845786,0.198927,0.145212,4.471243,4.750008,2106.202317,0.77338,1.169641,0.20215,0.212697,3.295419,0.145212,2.919707,1.135573,0.194872,0.127557
2019-01-01,16.044431,165.348699,99.480184,2.285176,591.652714,0.199818,0.147308,4.541725,4.685982,2085.727832,0.791734,1.189847,0.206124,0.217413,3.309736,0.147308,2.825427,1.155192,0.196073,0.129033
2019-02-01,16.380135,166.612011,97.337298,2.30453,592.883998,0.200889,0.148412,4.570904,4.645669,2083.61077,0.783029,1.199653,0.207824,0.2171,3.363599,0.148412,2.847215,1.164712,0.196049,0.130747
2019-03-01,16.564745,168.671731,99.68047,2.305484,590.04185,0.201752,0.148976,4.596731,4.727786,2116.789101,0.816995,1.204455,0.210353,0.218018,3.384411,0.148976,2.865074,1.169373,0.199087,0.13181
2019-04-01,16.616335,170.147942,99.355842,2.309983,597.333026,0.20187,0.148872,4.592634,4.742457,2106.160927,0.857175,1.202929,0.209328,0.221485,3.401501,0.148872,2.826486,1.167893,0.199168,0.132471
2019-05-01,16.024091,172.698252,101.103444,2.261267,588.287503,0.199918,0.145765,4.556375,4.635839,2097.582875,0.882238,1.178314,0.21003,0.222292,3.358221,0.145765,2.787969,1.143994,0.196246,0.130326
2019-06-01,15.664074,170.047777,100.118324,2.254129,586.35611,0.197471,0.144904,4.531868,4.508668,2060.688643,0.841963,1.168054,0.208688,0.21965,3.285417,0.144904,2.794959,1.134033,0.192614,0.128311
2019-07-01,15.736167,171.133737,99.811737,2.257815,588.523329,0.197901,0.145408,4.51918,4.478297,2040.836117,0.823421,1.170007,0.208182,0.217623,3.311511,0.145408,2.768776,1.135929,0.190448,0.129619
2019-08-01,15.041201,171.434703,101.129572,2.19992,573.575534,0.196095,0.141601,4.442888,4.354934,2015.716787,0.800062,1.143621,0.209106,0.220197,3.283757,0.141601,2.786001,1.110312,0.187945,0.12727
2019-09-01,15.097101,167.896842,101.033942,2.181939,568.849635,0.193855,0.140495,4.370083,4.294945,1980.515668,0.801356,1.13392,0.20635,0.221457,3.302741,0.140495,2.749814,1.100893,0.186125,0.127679
2019-10-01,15.234507,166.821657,101.800318,2.184625,568.877097,0.193128,0.140891,4.323487,4.277839,1989.173948,0.816129,1.138059,0.207413,0.222517,3.274768,0.140891,2.724007,1.104911,0.185877,0.127476
2019-11-01,15.513447,166.453728,111.845099,2.21537,574.685616,0.193983,0.142463,4.341853,4.308614,2004.198,0.817586,1.14871,0.208593,0.222585,3.291353,0.142463,2.751052,1.115252,0.188605,0.128917
2019-12-01,15.548924,167.514524,109.731265,2.211595,573.40866,0.193415,0.142527,4.317093,4.304192,1996.668547,0.833903,1.145979,0.207169,0.216275,3.269969,0.142527,2.727046,1.112469,0.187755,0.128248
2020-01-01,15.796565,168.699944,111.881091,2.244734,582.009499,0.195276,0.144478,4.337848,4.401322,1982.972893,0.856519,1.15671,0.210718,0.218813,3.282001,0.144478,2.716745,1.123019,0.189034,0.13016
2020-02-01,15.730886,170.845467,113.883431,2.224276,577.431278,0.198649,0.142919,4.311972,4.477398,1970.120793,0.867563,1.144515,0.214357,0.223639,3.283172,0.142919,2.691285,1.111179,0.189842,0.131065
2020-03-01,15.309764,173.558311,119.620949,2.207868,573.353543,0.201772,0.142424,4.286913,4.570495,2170.053064,0.903489,1.139092,0.229082,0.235348,3.422495,0.142424,3.184323,1.105914,0.1985,0.12876
2020-04-01,15.219207,172.903598,120.432823,2.199448,569.731257,0.201332,0.141325,4.250891,4.6118,2235.079566,0.970876,1.128316,0.224711,0.235619,3.547205,0.141325,3.429921,1.095453,0.198904,0.130113
2020-05-01,15.083079,172.998687,115.294902,2.188536,573.700432,0.199545,0.140706,4.215616,4.51146,2090.821783,0.974962,1.123476,0.215871,0.230929,3.519898,0.140706,3.300636,1.090754,0.196438,0.129077
2020-06-01,15.1904,170.412271,112.101656,2.197343,573.944907,0.196729,0.141151,4.188608,4.399227,2005.115672,0.963298,1.126784,0.204714,0.219147,3.346327,0.141151,3.145948,1.093965,0.191317,0.12542
2020-07-01,15.232018,171.018047,111.481046,2.221257,579.107222,0.197969,0.142663,4.201427,4.481762,2073.137818,0.981148,1.138963,0.202936,0.216642,3.300791,0.142663,3.198781,1.105789,0.192679,0.12448
2020-08-01,15.302042,171.249843,113.215231,2.247191,585.693743,0.197619,0.144328,4.243149,4.503968,2123.470186,1.051155,1.15214,0.200515,0.218794,3.192987,0.144328,3.203531,1.118582,0.191005,0.122022
2020-09-01,15.497852,172.858084,113.437422,2.283129,599.522067,0.200471,0.146796,4.287241,4.60565,2177.501615,1.109077,1.171827,0.203018,0.220112,3.329247,0.146796,3.179049,1.137696,0.194027,0.12449
2020-10-01,15.637917,170.024267,117.117113,2.313478,606.752231,0.202071,0.148635,4.265325,4.644583,2189.809616,1.182873,1.186539,0.208548,0.223879,3.435146,0.148635,3.163334,1.151979,0.196394,0.126228
2020-11-01,15.816605,168.858074,115.4945,2.355767,612.79587,0.204016,0.151473,4.322722,4.611646,2152.774846,1.209421,1.209538,0.208133,0.220562,3.386515,0.151473,3.090856,1.174309,0.197976,0.127957
2020-12-01,15.863906,167.399413,111.765136,2.377789,616.591028,0.203747,0.152881,4.314749,4.599112,2164.119632,1.178671,1.220704,0.203101,0.215588,3.305475,0.152881,3.051613,1.18515,0.195919,0.125628
2021-01-01,16.043454,170.03471,112.027152,2.406958,625.635171,0.205002,0.154589,4.327003,4.639597,2173.534973,1.143913,1.234509,0.200233,0.214973,3.32038,0.154589,3.079979,1.198552,0.196795,0.12702
2021-02-01,16.31657,172.144629,111.723401,2.404825,628.322258,0.205546,0.15483,4.327257,4.6466,2175.98682,1.097887,1.236401,0.199724,0.213764,3.311641,0.15483,3.142589,1.20039,0.196504,0.127984
2021-03-01,16.702027,173.701167,111.502298,2.380376,620.979109,0.206219,0.153604,4.342152,4.728954,2211.998131,1.178735,1.228562,0.199371,0.215411,3.379384,0.153604,3.194291,1.192779,0.193245,0.129092
2021-04-01,16.718488,171.420632,108.347687,2.378682,619.662157,0.204672,0.153475,4.330012,4.81103,2231.115868,1.254725,1.228098,0.199157,0.215101,3.321539,0.153475,3.074993,1.192328,0.191867,0.128123
2021-05-01,16.972483,174.686246,110.780846,2.414368,630.414153,0.206796,0.1555,4.339725,4.863889,2226.773035,1.30399,1.243734,0.200402,0.215306,3.272214,0.1555,3.107017,1.207508,0.188617,0.128028
2021-06-01,17.137729,174.760381,113.157998,2.414203,633.325288,0.207545,0.155661,4.326812,4.893862,2234.894683,1.341551,1.244463,0.203662,0.218955,3.289092,0.155661,3.114961,1.208217,0.190117,0.129218
2021-07-01,17.031015,176.970932,116.071122,2.391236,628.836126,0.209298,0.15446,4.325573,5.041561,2240.549154,1.327294,1.236246,0.20808,0.221236,3.349578,0.15446,3.084847,1.200239,0.193449,0.130658
2021-08-01,16.958331,179.279124,120.447677,2.386033,629.624689,0.209183,0.154411,4.302637,5.10988,2220.327096,1.308945,1.238009,0.211424,0.221316,3.340974,0.154411,3.098775,1.20195,0.194491,0.131172
2021-09-01,17.058784,181.636295,121.683622,2.390305,632.441868,0.208725,0.154858,4.291969,5.120779,2207.877806,1.32493,1.24108,0.211657,0.21941,3.340909,0.154858,3.100805,1.204932,0.196163,0.131571
2021-10-01,17.612953,184.057875,126.881182,2.405332,635.244829,0.210373,0.155727,4.350535,5.209749,2208.081876,1.433794,1.247859,0.210322,0.220825,3.422313,0.155727,3.185341,1.211514,0.193777,0.13423
2021-11-01,17.842988,185.364597,127.313666,2.416465,636.989794,0.212382,0.156515,4.35206,5.179632,2234.876721,1.67978,1.255929,0.214158,0.223016,3.482311,0.156515,3.265709,1.219349,0.196649,0.137145
2021-12-01,17.890637,185.919649,133.27633,2.424581,639.423554,0.213959,0.157013,4.358246,5.268692,2248.038014,2.172015,1.26124,0.219205,0.231256,3.506731,0.157013,3.280338,1.224505,0.200889,0.138904
2022-01-01,18.076552,188.212,128.982137,2.431615,640.91364,0.21253,0.157316,4.355271,5.228823,2256.242637,2.134569,1.262628,0.219277,0.23345,3.402479,0.157316,3.224357,1.225852,0.198586,0.139047
2022-02-01,18.157958,188.805455,127.161164,2.432931,640.919484,0.212275,0.157624,4.393001,5.143967,2261.381566,2.152932,1.266279,0.219922,0.236007,3.396621,0.157624,3.221514,1.229397,0.200436,0.138984
2022-03-01,18.694045,192.476288,125.928142,2.43597,638.825699,0.214144,0.157604,4.481882,5.241687,2260.182665,2.30607,1.269887,0.213783,0.229558,3.577083,0.157604,3.239616,1.2329,0.199529,0.143035
2022-04-01,19.626477,192.171342,126.913797,2.397967,628.452428,0.212281,0.155434,4.516856,5.252442,2236.466954,2.288817,1.255298,0.210669,0.229559,3.510747,0.155434,3.120574,1.218736,0.196146,0.143674
2022-05-01,19.236889,189.213081,126.622039,2.306235,606.114368,0.206436,0.149357,4.416454,5.138173,2177.454279,2.334738,1.207467,0.211718,0.233184,3.494546,0.149357,2.991519,1.172298,0.191856,0.141197
2022-06-01,20.015371,191.081553,129.373766,2.303442,607.099807,0.206747,0.149371,4.424848,5.22094,2195.919156,2.539182,1.207456,0.212705,0.23527,3.494944,0.149371,2.986708,1.172287,0.19139,0.141384
2022-07-01,20.306474,194.347052,143.815258,2.282163,606.634148,0.20735,0.148513,4.438917,5.402678,2226.22755,2.595683,1.200662,0.21677,0.239823,3.5886,0.148513,3.048927,1.165692,0.192305,0.145917
2022-08-01,19.867821,194.229093,132.857429,2.2606,603.861718,0.203466,0.147033,4.427684,5.270649,2181.050775,2.652281,1.18831,0.211224,0.234568,3.566795,0.147033,2.960092,1.153699,0.189855,0.145176
2022-09-01,20.36682,198.784055,130.449563,2.198707,585.85622,0.201397,0.142482,4.444073,5.275732,2136.077458,2.610698,1.151943,0.213214,0.240132,3.535938,0.142482,2.858976,1.118392,0.189718,0.143875
2022-10-01,20.474107,198.568336,132.487397,2.146442,574.356603,0.198128,0.139013,4.443488,5.275102,2146.460761,2.584164,1.123946,0.218933,0.244789,3.470661,0.139013,2.779908,1.091209,0.190686,0.141496
2022-11-01,19.838263,189.214412,127.803876,2.147085,577.19501,0.19331,0.139407,4.379841,5.06949,2183.095846,2.594784,1.124286,0.211252,0.230036,3.331134,0.139407,2.711365,1.09154,0.187346,0.136694
2022-12-01,19.337844,185.575114,125.045707,2.205228,590.656334,0.193785,0.143366,4.399316,4.984855,2234.441523,2.675547,1.149592,0.212367,0.225569,3.285986,0.143366,2.810925,1.116108,0.194678,0.135395
2023-01-01,19.207828,183.323276,121.343714,2.265728,605.871309,0.195203,0.147171,4.476038,4.898196,2245.121155,2.76481,1.18545,0.212149,0.230301,3.274385,0.147171,2.795838,1.150922,0.197809,0.136668
2023-02-01,19.438689,186.878528,116.908585,2.244339,596.799229,0.194719,0.146293,4.417316,4.981379,2216.256037,2.757634,1.182332,0.21181,0.232318,3.237499,0.146293,2.724427,1.147895,0.196597,0.136532
2023-03-01,19.376886,189.450462,117.133017,2.233066,588.500613,0.19449,0.14505,4.434035,5.001259,2217.384473,2.75697,1.172598,0.217245,0.233613,3.209041,0.14505,2.672514,1.138444,0.198476,0.135497
2023-04-01,19.363465,192.131411,116.772164,2.230176,590.931793,0.193342,0.145187,4.441709,4.967952,2160.276106,2.808473,1.173864,0.216946,0.233677,3.1037,0.145187,2.626835,1.139673,0.195781,0.132444
2023-05-01,19.610923,190.067584,114.34538,2.194752,588.59231,0.191716,0.143152,4.395609,4.895158,2122.015737,2.829001,1.155599,0.215403,0.230389,3.106137,0.143152,2.540984,1.121941,0.193548,0.131667
2023-06-01,19.72068,181.132056,111.514565,2.142441,575.989835,0.187985,0.139607,4.307268,4.8745,2085.618238,3.315969,1.126225,0.208098,0.227796,3.05203,0.139607,2.408605,1.093422,0.185657,0.128806
2023-07-01,19.601919,178.589945,112.47123,2.138644,573.570453,0.185617,0.138876,4.327993,4.818481,2089.954493,3.657766,1.118805,0.206293,0.222753,2.994149,0.138876,2.356631,1.086218,0.183698,0.125614
